label_id,paxinos_name,proposed_acronym,proposed_name,acronym_basis,basis_detail,confidence,review_status,current_structure_acronym,current_structure_name,resource_action,r,g,b,duplicate_resolution
695,retroparafascicular nucleus,Ret_695,retroparafascicular nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RN_695,retroparafascicular nucleus,kept_for_review_or_manual_approval,153,118,216,Acronym Ret duplicated with label_id 681; suffixed with label_id for uniqueness.
697,raphe pallidus nucleus,RPal,raphe pallidus nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RPN_697,raphe pallidus nucleus,kept_for_review_or_manual_approval,0,239,200,
698,retrorubral nucleus,Ret_698,retrorubral nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RN_698,retrorubral nucleus,kept_for_review_or_manual_approval,158,142,229,Acronym Ret duplicated with label_id 681; suffixed with label_id for uniqueness.
699,retrorubral field,RetFie,retrorubral field,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RF_699,retrorubral field,kept_for_review_or_manual_approval,40,0,216,
701,retrouniens area,Ret_701,retrouniens area,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RA_701,retrouniens area,kept_for_review_or_manual_approval,115,47,237,Acronym Ret duplicated with label_id 681; suffixed with label_id for uniqueness.
702,retrosplenial dysgranular cortex,RSD,retrosplenial dysgranular cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSD,official_local,pending_review,RSD,retrosplenial dysgranular cortex,kept_for_review_or_manual_approval,238,244,71,
703,retrosplenial granular cortex,RSG,retrosplenial granular cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSG,official_local,pending_review,RSG,retrosplenial granular cortex,kept_for_review_or_manual_approval,255,254,178,
704,"retrosplenial granular cortex, a region",RSGa,"retrosplenial granular cortex, a region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSGa,official_local,pending_review,RSGa,"retrosplenial granular cortex, a region",kept_for_review_or_manual_approval,255,253,89,
705,"retrosplenial granular cortex, b region",RSGb,"retrosplenial granular cortex, b region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSGb,official_local,pending_review,RSGb,"retrosplenial granular cortex, b region",kept_for_review_or_manual_approval,255,254,0,
706,"retrosplenial granular cortex, c region",RSGc,"retrosplenial granular cortex, c region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSGc,official_local,pending_review,RSGc,"retrosplenial granular cortex, c region",kept_for_review_or_manual_approval,255,254,178,
707,rostroventrolateral reticular nucleus,RosR,rostroventrolateral reticular nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RRN_707,rostroventrolateral reticular nucleus,kept_for_review_or_manual_approval,176,142,237,
708,rostral ventral respiratory group,RVRes,rostral ventral respiratory group,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RVRG_708,rostral ventral respiratory group,kept_for_review_or_manual_approval,107,59,195,
709,radiatum layer of the hippocampus,RadHP,radiatum layer of the hippocampus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RLOTH_709,radiatum layer of the hippocampus,kept_for_review_or_manual_approval,231,255,59,
710,rhabdoid nucleus,Rha,rhabdoid nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RN_710,rhabdoid nucleus,kept_for_review_or_manual_approval,112,47,229,
711,reuniens thalamic nucleus,Re,reuniens thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,RTN_711,reuniens thalamic nucleus,kept_for_review_or_manual_approval,255,186,44,
712,recess of the inferior colliculus,RecICol,recess of the inferior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ROTIC_712,recess of the inferior colliculus,kept_for_review_or_manual_approval,255,0,112,
713,retrohippocampal region,Ret_713,retrohippocampal region,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RR_713,retrohippocampal region,kept_for_review_or_manual_approval,210,255,0,Acronym Ret duplicated with label_id 681; suffixed with label_id for uniqueness.
714,rhomboid thalamic nucleus,Rh,rhomboid thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,RTN_714,rhomboid thalamic nucleus,kept_for_review_or_manual_approval,255,215,107,
715,nucleus of Roller,Rol,nucleus of Roller,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NOR_715,nucleus of Roller,kept_for_review_or_manual_approval,159,118,233,
716,reticular thalamic nucleus,RT,reticular thalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RTN_716,reticular thalamic nucleus,kept_for_review_or_manual_approval,201,147,0,
717,reticluostrial nucleus,Ret_717,reticluostrial nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RN_717,reticluostrial nucleus,kept_for_review_or_manual_approval,123,59,237,Acronym Ret duplicated with label_id 681; suffixed with label_id for uniqueness.
718,reticulotegmental nucleus of the pons,RetPon,reticulotegmental nucleus of the pons,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RNOTP_718,reticulotegmental nucleus of the pons,kept_for_review_or_manual_approval,0,229,199,
719,"reticulotegmental nucleus of the pons, lateral part",RetPonL,"reticulotegmental nucleus of the pons, lateral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RNOTPL_719,"reticulotegmental nucleus of the pons, lateral part",kept_for_review_or_manual_approval,178,255,244,
720,"reticulotegmental nucleus of the pons, pericentral part",RetPonPer,"reticulotegmental nucleus of the pons, pericentral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,RNOTPP_720,"reticulotegmental nucleus of the pons, pericentral part",kept_for_review_or_manual_approval,0,255,222,
721,primary somatosensory cortex,S1,primary somatosensory cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1,official_local,pending_review,S1,primary somatosensory cortex,kept_for_review_or_manual_approval,232,233,0,
722,"primary somatosensory cortex, barrel field",S1BF,"primary somatosensory cortex, barrel field",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1BF,official_local,pending_review,S1BF,"primary somatosensory cortex, barrel field",kept_for_review_or_manual_approval,254,255,0,
723,"primary somatosensory cortex, dysgranular  zone",S1DZ,"primary somatosensory cortex, dysgranular  zone",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1DZ,official_local,pending_review,S1DZ,"primary somatosensory cortex, dysgranular  zone",kept_for_review_or_manual_approval,254,255,59,
724,"primary somatosensory cortex, oral dysgranular zone",S1DZO,"primary somatosensory cortex, oral dysgranular zone",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1DZO,official_local,pending_review,S1DZO,"primary somatosensory cortex, oral dysgranular zone",kept_for_review_or_manual_approval,232,233,0,
725,"primary somatosensory cortex, forelimb region",S1FL,"primary somatosensory cortex, forelimb region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1FL,official_local,pending_review,S1FL,"primary somatosensory cortex, forelimb region",kept_for_review_or_manual_approval,254,255,178,
726,"primary somatosensory cortex, hindlimb region",S1HL,"primary somatosensory cortex, hindlimb region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1HL,official_local,pending_review,S1HL,"primary somatosensory cortex, hindlimb region",kept_for_review_or_manual_approval,211,212,59,
727,"primary somatosensory cortex, jaw region",S1J,"primary somatosensory cortex, jaw region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1J,official_local,pending_review,S1J,"primary somatosensory cortex, jaw region",kept_for_review_or_manual_approval,232,233,59,
728,"primary somatosensory cortex, shoulder region",S1Sh,"primary somatosensory cortex, shoulder region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1Sh,official_local,pending_review,S1Sh,"primary somatosensory cortex, shoulder region",kept_for_review_or_manual_approval,210,212,0,
730,"primary somatosensory cortex, trunk region",S1Tr,"primary somatosensory cortex, trunk region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1Tr,official_local,pending_review,S1Tr,"primary somatosensory cortex, trunk region",kept_for_review_or_manual_approval,232,233,118,
731,"primary somatosensory cortex, upper lip region",S1ULp,"primary somatosensory cortex, upper lip region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1ULp,official_local,pending_review,S1ULp,"primary somatosensory cortex, upper lip region",kept_for_review_or_manual_approval,253,255,118,
732,secondary somatosensory cortex,S2,secondary somatosensory cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S2,official_local,pending_review,S2,secondary somatosensory cortex,kept_for_review_or_manual_approval,230,233,142,
733,superior colliculus,SC,superior colliculus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,SC_733,superior colliculus,kept_for_review_or_manual_approval,10,0,233,
734,subcommissural organ,SubOrg,subcommissural organ,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,SO_734,subcommissural organ,kept_for_review_or_manual_approval,169,130,237,
735,suprachiasmatic nucleus,SCN,suprachiasmatic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,SN_735,suprachiasmatic nucleus,kept_for_review_or_manual_approval,255,215,178,
736,"suprachiasmatic nucleus, dorsolateral part",SupDor,"suprachiasmatic nucleus, dorsolateral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,SNDP_736,"suprachiasmatic nucleus, dorsolateral part",kept_for_review_or_manual_approval,255,214,178,
737,"suprachiasmatic nucleus, ventromedial part",SupVen,"suprachiasmatic nucleus, ventromedial part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,SNVP_737,"suprachiasmatic nucleus, ventromedial part",kept_for_review_or_manual_approval,255,122,0,
738,subfornical organ,SubOrg_738,subfornical organ,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,SO_738,subfornical organ,kept_for_review_or_manual_approval,113,35,250,Acronym SubOrg duplicated with label_id 734; suffixed with label_id for uniqueness.
739,septofimbrial nucleus,Sep,septofimbrial nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,SN_739,septofimbrial nucleus,kept_for_review_or_manual_approval,180,255,89,
740,suprageniculate thalamic nucleus,SupT,suprageniculate thalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,STN_740,suprageniculate thalamic nucleus,kept_for_review_or_manual_approval,233,183,89,
741,supragenual nucleus,Sup,supragenual nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,SN_741,supragenual nucleus,kept_for_review_or_manual_approval,107,35,233,
